id,session,identifier,title,name,classification,jurisdiction_id,date,note,media_type,url
ocd-bill/dc6fd39e-1308-4daf-bbad-71ab5ba72611,128,LD 111,An Act To Establish A Veterans Treatment Court In Androscoggin County,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0079&item=1&snum=128
ocd-bill/31340cf9-0a6c-4b8d-8d5a-6c9445efb710,128,LD 1495,An Act To Break The Generational Cycle Of Domestic Violence,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP102801.asp
ocd-bill/31340cf9-0a6c-4b8d-8d5a-6c9445efb710,128,LD 1495,An Act To Break The Generational Cycle Of Domestic Violence,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP102801.rtf
ocd-bill/31340cf9-0a6c-4b8d-8d5a-6c9445efb710,128,LD 1495,An Act To Break The Generational Cycle Of Domestic Violence,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1028&item=1&snum=128
ocd-bill/56c3e50a-f30e-4ae0-8e40-19825f5f263b,128,LD 730,An Act To Establish Minimum And Maximum Size Limits For Possession Of Soft-Shelled Clams,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP051401.asp
ocd-bill/56c3e50a-f30e-4ae0-8e40-19825f5f263b,128,LD 730,An Act To Establish Minimum And Maximum Size Limits For Possession Of Soft-Shelled Clams,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP051401.rtf
ocd-bill/56c3e50a-f30e-4ae0-8e40-19825f5f263b,128,LD 730,An Act To Establish Minimum And Maximum Size Limits For Possession Of Soft-Shelled Clams,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0514&item=1&snum=128
ocd-bill/d32f0534-430c-4c62-b6cf-2721e4929308,128,LD 479,An Act To Inform Patients Of The Dangers Of Addicting Opioids,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP034201.asp
ocd-bill/d32f0534-430c-4c62-b6cf-2721e4929308,128,LD 479,An Act To Inform Patients Of The Dangers Of Addicting Opioids,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP034201.rtf
ocd-bill/d32f0534-430c-4c62-b6cf-2721e4929308,128,LD 479,An Act To Inform Patients Of The Dangers Of Addicting Opioids,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0342&item=1&snum=128
ocd-bill/89995bf5-8d36-430e-9968-709a13472ed6,128,LD 478,"Resolve, To Require The Department Of Health And Human Services To Implement The Department'S Study Of Ambulance Services",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP034101.asp
ocd-bill/89995bf5-8d36-430e-9968-709a13472ed6,128,LD 478,"Resolve, To Require The Department Of Health And Human Services To Implement The Department'S Study Of Ambulance Services",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP034101.rtf
ocd-bill/89995bf5-8d36-430e-9968-709a13472ed6,128,LD 478,"Resolve, To Require The Department Of Health And Human Services To Implement The Department'S Study Of Ambulance Services",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0341&item=1&snum=128
ocd-bill/0317a3f4-2645-4f21-a086-dad8500cad62,128,LD 736,An Act To Create Equity In Funding Of Rural Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP024601.asp
ocd-bill/0317a3f4-2645-4f21-a086-dad8500cad62,128,LD 736,An Act To Create Equity In Funding Of Rural Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP024601.rtf
ocd-bill/0317a3f4-2645-4f21-a086-dad8500cad62,128,LD 736,An Act To Create Equity In Funding Of Rural Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0246&item=1&snum=128
ocd-bill/16822040-d595-4e84-93b5-b259cb9e8798,128,LD 104,An Act To Change The Time And Location Of The Annual Meeting Of The Board Of Trustees Of The Kittery Water District,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP007201.asp
ocd-bill/16822040-d595-4e84-93b5-b259cb9e8798,128,LD 104,An Act To Change The Time And Location Of The Annual Meeting Of The Board Of Trustees Of The Kittery Water District,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP007201.rtf
ocd-bill/16822040-d595-4e84-93b5-b259cb9e8798,128,LD 104,An Act To Change The Time And Location Of The Annual Meeting Of The Board Of Trustees Of The Kittery Water District,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0072&item=1&snum=128
ocd-bill/fc1d80c2-aaec-4cf3-b978-1da79f0e98f7,128,LD 2,An Act To Prevent Bad Faith Assertions Of Patent Infringement,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP000401.asp
ocd-bill/fc1d80c2-aaec-4cf3-b978-1da79f0e98f7,128,LD 2,An Act To Prevent Bad Faith Assertions Of Patent Infringement,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP000401.rtf
ocd-bill/fc1d80c2-aaec-4cf3-b978-1da79f0e98f7,128,LD 2,An Act To Prevent Bad Faith Assertions Of Patent Infringement,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0004&item=1&snum=128
ocd-bill/e5f4a065-2f7f-45fa-baf1-dbae2bd18230,128,LD 1553,An Act To Protect The Rights Of Public Employees To Determine Their Collective Bargaining Agent,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP054401.asp
ocd-bill/e5f4a065-2f7f-45fa-baf1-dbae2bd18230,128,LD 1553,An Act To Protect The Rights Of Public Employees To Determine Their Collective Bargaining Agent,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP054401.rtf
ocd-bill/e5f4a065-2f7f-45fa-baf1-dbae2bd18230,128,LD 1553,An Act To Protect The Rights Of Public Employees To Determine Their Collective Bargaining Agent,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0544&item=1&snum=128
ocd-bill/f543ae1b-4f45-45cc-bdb9-4cb7abed3ee9,128,LD 890,An Act To Include A Representative Of The Aroostook Band Of Micmacs In The House Of Representatives,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP029001.asp
ocd-bill/f543ae1b-4f45-45cc-bdb9-4cb7abed3ee9,128,LD 890,An Act To Include A Representative Of The Aroostook Band Of Micmacs In The House Of Representatives,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP029001.rtf
ocd-bill/f543ae1b-4f45-45cc-bdb9-4cb7abed3ee9,128,LD 890,An Act To Include A Representative Of The Aroostook Band Of Micmacs In The House Of Representatives,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0290&item=1&snum=128
ocd-bill/ebd5aad2-5775-48a3-878f-93598ae5fd93,128,LD 900,An Act Regarding Insurance Coverage Of Certain Dental Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP030201.asp
ocd-bill/ebd5aad2-5775-48a3-878f-93598ae5fd93,128,LD 900,An Act Regarding Insurance Coverage Of Certain Dental Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP030201.rtf
ocd-bill/ebd5aad2-5775-48a3-878f-93598ae5fd93,128,LD 900,An Act Regarding Insurance Coverage Of Certain Dental Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0302&item=1&snum=128
ocd-bill/e0de5ef2-e0b2-41f5-8f65-f9e3eeb263ff,128,LD 1657,An Act To Update The Allowance Budget For The Regional Greenhouse Gas Initiative,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP114201.asp
ocd-bill/e0de5ef2-e0b2-41f5-8f65-f9e3eeb263ff,128,LD 1657,An Act To Update The Allowance Budget For The Regional Greenhouse Gas Initiative,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP114201.rtf
ocd-bill/e0de5ef2-e0b2-41f5-8f65-f9e3eeb263ff,128,LD 1657,An Act To Update The Allowance Budget For The Regional Greenhouse Gas Initiative,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1142&item=1&snum=128
ocd-bill/33026c30-3b98-4316-924c-9a1c8715f0aa,128,SP 685,"Joint Order, Directing The Joint Standing Committee On State And Local Government To Report Out A Bill Requiring Legislators, Legislative Staff And Lobbyists To Complete A Course On Harassment, Including Sexual Harassment",Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP068501.asp
ocd-bill/33026c30-3b98-4316-924c-9a1c8715f0aa,128,SP 685,"Joint Order, Directing The Joint Standing Committee On State And Local Government To Report Out A Bill Requiring Legislators, Legislative Staff And Lobbyists To Complete A Course On Harassment, Including Sexual Harassment",Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP068501.rtf
ocd-bill/be141a12-4fc5-4ed0-aa63-7052889b4ea3,128,LD 663,An Act To Allow Attorneys Employed By The State To Perform Volunteer Legal Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP022501.asp
ocd-bill/be141a12-4fc5-4ed0-aa63-7052889b4ea3,128,LD 663,An Act To Allow Attorneys Employed By The State To Perform Volunteer Legal Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP022501.rtf
ocd-bill/be141a12-4fc5-4ed0-aa63-7052889b4ea3,128,LD 663,An Act To Allow Attorneys Employed By The State To Perform Volunteer Legal Services,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0225&item=1&snum=128
ocd-bill/eacf3528-9a1e-4310-ac73-339034126187,128,LD 563,An Act To Protect Earned Pay,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP040501.asp
ocd-bill/eacf3528-9a1e-4310-ac73-339034126187,128,LD 563,An Act To Protect Earned Pay,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP040501.rtf
ocd-bill/eacf3528-9a1e-4310-ac73-339034126187,128,LD 563,An Act To Protect Earned Pay,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0405&item=1&snum=128
ocd-bill/39e727dd-c33b-41a6-afe5-c83abd35d623,128,LD 338,An Act To Exempt Certain Disabled Veterans From The Motor Vehicle Excise Tax,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP025201.asp
ocd-bill/39e727dd-c33b-41a6-afe5-c83abd35d623,128,LD 338,An Act To Exempt Certain Disabled Veterans From The Motor Vehicle Excise Tax,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP025201.rtf
ocd-bill/39e727dd-c33b-41a6-afe5-c83abd35d623,128,LD 338,An Act To Exempt Certain Disabled Veterans From The Motor Vehicle Excise Tax,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0252&item=1&snum=128
ocd-bill/ab5e7067-c704-49e9-bd47-73ea37f456d7,128,HP 410,Joint Resolution Recognizing February 11Th As 2-1-1 Maine Day,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP041001.asp
ocd-bill/ab5e7067-c704-49e9-bd47-73ea37f456d7,128,HP 410,Joint Resolution Recognizing February 11Th As 2-1-1 Maine Day,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP041001.rtf
ocd-bill/d741dbd8-f830-48af-8f22-7e1a9fc13875,128,LD 1598,An Act To Allow The Commercial Growth And Sale Of Water Spinach In The State,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP110101.asp
ocd-bill/d741dbd8-f830-48af-8f22-7e1a9fc13875,128,LD 1598,An Act To Allow The Commercial Growth And Sale Of Water Spinach In The State,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP110101.rtf
ocd-bill/d741dbd8-f830-48af-8f22-7e1a9fc13875,128,LD 1598,An Act To Allow The Commercial Growth And Sale Of Water Spinach In The State,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1101&item=1&snum=128
ocd-bill/bc78690d-1e20-4c72-a722-bb2f875a7c64,128,LD 123,An Act To Recodify And Revise The Maine Probate Code,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP009101.asp
ocd-bill/bc78690d-1e20-4c72-a722-bb2f875a7c64,128,LD 123,An Act To Recodify And Revise The Maine Probate Code,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP009101.rtf
ocd-bill/bc78690d-1e20-4c72-a722-bb2f875a7c64,128,LD 123,An Act To Recodify And Revise The Maine Probate Code,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0091&item=1&snum=128
ocd-bill/64126c1f-3491-48bc-83eb-2970cf3ed19c,128,LD 1867,An Act To Reestablish Certain Positions Within The Department Of Health And Human Services,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP130301.asp
ocd-bill/64126c1f-3491-48bc-83eb-2970cf3ed19c,128,LD 1867,An Act To Reestablish Certain Positions Within The Department Of Health And Human Services,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP130301.rtf
ocd-bill/64126c1f-3491-48bc-83eb-2970cf3ed19c,128,LD 1867,An Act To Reestablish Certain Positions Within The Department Of Health And Human Services,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1303&item=1&snum=128
ocd-bill/b01dab79-4033-492a-a356-ac58f828b8ee,128,LD 1874,"Resolve, To Ensure The Continued Provision Of Services To Maine Children And Families",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP130701.asp
ocd-bill/b01dab79-4033-492a-a356-ac58f828b8ee,128,LD 1874,"Resolve, To Ensure The Continued Provision Of Services To Maine Children And Families",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP130701.rtf
ocd-bill/b01dab79-4033-492a-a356-ac58f828b8ee,128,LD 1874,"Resolve, To Ensure The Continued Provision Of Services To Maine Children And Families",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1307&item=1&snum=128
ocd-bill/a83a6ecf-13f2-4e85-9060-cd5282f36b13,128,HP 1345,Joint Resolution To Recognize The Multifaceted Agriculture Of Maine,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP134501.asp
ocd-bill/a83a6ecf-13f2-4e85-9060-cd5282f36b13,128,HP 1345,Joint Resolution To Recognize The Multifaceted Agriculture Of Maine,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP134501.rtf
ocd-bill/4f61c155-639d-4bc9-a80c-73e5067dbec7,128,LD 738,An Act To Make The School Budgeting Process A Biennial Process,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP051801.asp
ocd-bill/4f61c155-639d-4bc9-a80c-73e5067dbec7,128,LD 738,An Act To Make The School Budgeting Process A Biennial Process,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP051801.rtf
ocd-bill/4f61c155-639d-4bc9-a80c-73e5067dbec7,128,LD 738,An Act To Make The School Budgeting Process A Biennial Process,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0518&item=1&snum=128
ocd-bill/39e854ee-20d1-4161-9b9e-3210a281ff15,128,SP 402,Joint Resolution Recognizing March 2017 As Bleeding Disorders Awareness Month,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP040201.asp
ocd-bill/39e854ee-20d1-4161-9b9e-3210a281ff15,128,SP 402,Joint Resolution Recognizing March 2017 As Bleeding Disorders Awareness Month,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP040201.rtf
ocd-bill/c353e40b-22ca-423e-8888-7eb4b5c4eacc,128,LD 1473,An Act To Make Minor Changes And Corrections To Statutes Administered By The Department Of Environmental Protection,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP101201.asp
ocd-bill/c353e40b-22ca-423e-8888-7eb4b5c4eacc,128,LD 1473,An Act To Make Minor Changes And Corrections To Statutes Administered By The Department Of Environmental Protection,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP101201.rtf
ocd-bill/c353e40b-22ca-423e-8888-7eb4b5c4eacc,128,LD 1473,An Act To Make Minor Changes And Corrections To Statutes Administered By The Department Of Environmental Protection,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP1012&item=1&snum=128
ocd-bill/ae063b11-8f88-43e7-a432-523bf5233c9d,128,LD 1403,An Act Regarding Drug Testing In The Transportation Sector,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP048101.asp
ocd-bill/ae063b11-8f88-43e7-a432-523bf5233c9d,128,LD 1403,An Act Regarding Drug Testing In The Transportation Sector,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP048101.rtf
ocd-bill/ae063b11-8f88-43e7-a432-523bf5233c9d,128,LD 1403,An Act Regarding Drug Testing In The Transportation Sector,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0481&item=1&snum=128
ocd-bill/ea360167-5780-4891-98a5-0fe46f33e25a,128,LD 596,An Act To Promote Highway Safety By Restricting The Use Of Marijuana And Possession Of An Open Marijuana Container In A Motor Vehicle,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP041201.asp
ocd-bill/ea360167-5780-4891-98a5-0fe46f33e25a,128,LD 596,An Act To Promote Highway Safety By Restricting The Use Of Marijuana And Possession Of An Open Marijuana Container In A Motor Vehicle,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP041201.rtf
ocd-bill/ea360167-5780-4891-98a5-0fe46f33e25a,128,LD 596,An Act To Promote Highway Safety By Restricting The Use Of Marijuana And Possession Of An Open Marijuana Container In A Motor Vehicle,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0412&item=1&snum=128
ocd-bill/b318f2b5-7a53-46b7-9f08-43853cf155e0,128,LD 1748,An Act Regarding Rules Governing Family Child Care Provider Licensing,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP064701.asp
ocd-bill/b318f2b5-7a53-46b7-9f08-43853cf155e0,128,LD 1748,An Act Regarding Rules Governing Family Child Care Provider Licensing,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP064701.rtf
ocd-bill/b318f2b5-7a53-46b7-9f08-43853cf155e0,128,LD 1748,An Act Regarding Rules Governing Family Child Care Provider Licensing,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0647&item=1&snum=128
ocd-bill/2040f73c-962e-4913-82f9-a1d67f937658,128,HP 1250,"Joint Order, To Authorize The Joint Standing Committee On Inland Fisheries And Wildlife To Report Out Legislation Regarding The Termination Of The Authority To Issue A Permit For A Noise Suppression Device",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP125001.asp
ocd-bill/2040f73c-962e-4913-82f9-a1d67f937658,128,HP 1250,"Joint Order, To Authorize The Joint Standing Committee On Inland Fisheries And Wildlife To Report Out Legislation Regarding The Termination Of The Authority To Issue A Permit For A Noise Suppression Device",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP125001.rtf
ocd-bill/b6519f58-1cf4-4822-9fee-332548b71efb,128,HP 1279,Joint Resolution Memorializing The President Of The United States And The United States Congress To Exclude The State Of Maine From Offshore Oil And Gas Drilling And Exploration Activities,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP127901.asp
ocd-bill/b6519f58-1cf4-4822-9fee-332548b71efb,128,HP 1279,Joint Resolution Memorializing The President Of The United States And The United States Congress To Exclude The State Of Maine From Offshore Oil And Gas Drilling And Exploration Activities,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP127901.rtf
ocd-bill/b93ef475-2603-4528-b55c-49c5c53e3b60,128,LD 151,"Resolve, To Authorize The Transfer Of State-Owned Property To The Town Of St. Agatha",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP010901.asp
ocd-bill/b93ef475-2603-4528-b55c-49c5c53e3b60,128,LD 151,"Resolve, To Authorize The Transfer Of State-Owned Property To The Town Of St. Agatha",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP010901.rtf
ocd-bill/b93ef475-2603-4528-b55c-49c5c53e3b60,128,LD 151,"Resolve, To Authorize The Transfer Of State-Owned Property To The Town Of St. Agatha",House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0109&item=1&snum=128
ocd-bill/a7d138ce-c84f-431a-b361-4707ae0a70e1,128,LD 1576,An Act To Enable Earlier Introduction Of Career And Technical Education In Maine Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/SP055401.asp
ocd-bill/a7d138ce-c84f-431a-b361-4707ae0a70e1,128,LD 1576,An Act To Enable Earlier Introduction Of Career And Technical Education In Maine Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/SP055401.rtf
ocd-bill/a7d138ce-c84f-431a-b361-4707ae0a70e1,128,LD 1576,An Act To Enable Earlier Introduction Of Career And Technical Education In Maine Schools,Senate,upper,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/pdf,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=SP0554&item=1&snum=128
ocd-bill/7ebd11f4-2326-4943-907e-132e93009601,128,LD 350,An Act To Repeal Certain Requirements Concerning The Sale And Purchase Of Firearms,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,text/html,http://www.mainelegislature.org/legis/bills/bills_128th/billtexts/HP025601.asp
ocd-bill/7ebd11f4-2326-4943-907e-132e93009601,128,LD 350,An Act To Repeal Certain Requirements Concerning The Sale And Purchase Of Firearms,House,lower,ocd-jurisdiction/country:us/state:me/government,,Initial Version,application/rtf,http://www.mainelegislature.org/legis/bills/bills_128th/billdocs/HP025601.rtf
